id,food_pref,time_foraging,food_gathered
1630,mushrooms,174.3481535,82.63527956
1631,mushrooms,158.4286415,56.71030051
1632,mushrooms,170.3214026,65.29281848
1633,mushrooms,205.9084158,96.39277972
1634,mushrooms,145.7716153,62.58142957
1635,mushrooms,158.5555023,76.73077765
1636,mushrooms,153.1171043,100.5022378
1637,mushrooms,184.3065784,64.59834411
1638,mushrooms,195.7200185,79.34930144
1639,mushrooms,184.8989167,95.55185988
1640,mushrooms,179.8312806,109.8868438
1641,mushrooms,190.9325181,111.5216238
1642,mushrooms,168.3107933,60.80869202
1643,mushrooms,204.5745197,87.3351572
1644,mushrooms,154.2404802,89.48647137
1645,mushrooms,178.6355367,107.1078525
1646,mushrooms,157.0356989,64.10332908
1647,mushrooms,142.9080719,80.04599891
1648,mushrooms,174.2569403,74.40729903
1649,mushrooms,173.445652,58.5691641
1650,mushrooms,169.8898538,69.94074077
1651,mushrooms,199.7695327,97.48624722
1652,mushrooms,171.479553,43.03792078
1653,mushrooms,161.6516351,60.75730958
1654,mushrooms,194.3517665,83.6052774
1655,mushrooms,189.1642175,96.27462895
1656,mushrooms,171.9008371,62.63603811
1657,mushrooms,190.8828432,97.54882323
1658,mushrooms,167.3578126,78.79664412
1659,mushrooms,165.0332573,61.58046963
1660,mushrooms,179.8206046,78.41677066
1661,mushrooms,159.4126729,106.6528367
1662,mushrooms,175.5735223,104.6323839
1663,mushrooms,168.6517976,98.94320541
1664,mushrooms,184.5946749,84.32927041
1665,mushrooms,134.3960857,25.35307654
1666,mushrooms,159.2837606,72.66524847
1667,mushrooms,153.4151751,58.28300417
1668,mushrooms,156.4143085,126.6492079
1669,mushrooms,192.8139198,53.99393217
1670,mushrooms,125.7633758,30.0201689
1671,mushrooms,178.7113299,106.0649515
1672,mushrooms,202.0375709,58.62487829
1673,mushrooms,179.1131763,73.77761604
1674,mushrooms,151.8378223,61.97349673
1675,mushrooms,231.2286092,118.3100398
1676,mushrooms,143.8958334,31.61255093
1677,mushrooms,195.5405014,90.15011375
1678,mushrooms,187.0599682,110.361887
1679,mushrooms,190.9256231,63.32821863
1680,mushrooms,151.9351377,82.28051112
1681,mushrooms,183.3553963,99.30595216
1682,mushrooms,218.2050204,88.33568854
1683,mushrooms,194.7697069,63.7052166
1684,mushrooms,168.3024677,70.20058977
1685,mushrooms,156.5794494,65.06314766
1686,mushrooms,144.8230121,72.02692256
1687,mushrooms,182.8125372,81.04187356
1688,mushrooms,144.6195161,57.52425953
1689,mushrooms,142.9883192,72.41378298
1690,mushrooms,174.3044361,96.50469219
1691,mushrooms,151.6722438,71.04205345
1692,mushrooms,152.789841,62.58335363
1693,mushrooms,197.0556248,100.839614
1694,mushrooms,137.6852313,66.33738992
1695,mushrooms,167.772313,89.73528452
1696,mushrooms,165.8287504,66.3248222
1697,mushrooms,173.4519827,80.70335261
1698,mushrooms,174.596872,106.5164106
1699,mushrooms,135.6039233,69.61810547
1700,mushrooms,157.7914886,42.43566268
1701,mushrooms,183.3661479,109.3110046
1702,mushrooms,175.5103824,74.00313096
1703,mushrooms,176.4570465,46.9539439
1704,mushrooms,197.635259,118.3846789
1705,mushrooms,182.1969174,82.80807611
1706,mushrooms,158.5809725,79.48402588
1707,mushrooms,166.4393771,104.2771499
1708,mushrooms,203.9817783,119.7379544
1709,mushrooms,204.4148376,93.27620107
1710,mushrooms,192.5036928,87.36145888
1711,mushrooms,178.7588181,59.86593413
1712,mushrooms,214.029211,92.59331423
1713,mushrooms,161.7538405,73.21352811
1714,mushrooms,157.3181476,54.72538454
1715,mushrooms,180.0196191,91.71659529
1716,mushrooms,151.0523143,70.63942722
1717,mushrooms,154.024383,64.36058667
1718,mushrooms,177.870549,70.13248934
1719,mushrooms,192.3668948,61.7395123
1720,mushrooms,177.2070969,79.18040092
1721,mushrooms,216.7479212,90.8331728
1722,mushrooms,159.4794404,74.23047299
1723,mushrooms,162.6552593,79.27272235
1724,mushrooms,175.0212412,81.11269524
1725,mushrooms,232.1648558,103.7798371
1726,mushrooms,174.8629469,60.93440883
1727,mushrooms,167.8870647,60.00734185
1728,mushrooms,189.5022188,90.11990823
1729,mushrooms,138.4745591,88.5940548
1730,mushrooms,170.8785238,54.48926043
1731,mushrooms,212.4689525,66.29697917
1732,mushrooms,193.0484379,88.09089651
1733,mushrooms,184.8942164,67.78800394
1734,mushrooms,208.965309,63.06168045
1735,mushrooms,200.2845102,80.06165622
1736,mushrooms,152.4456182,49.24136364
1737,mushrooms,204.0011486,78.91943068
1738,mushrooms,164.4489069,79.70945904
1739,mushrooms,196.3590964,110.1108024
1740,mushrooms,177.1350707,70.89642878
1741,mushrooms,175.2405271,47.6570204
1742,mushrooms,149.7720337,65.10548426
1743,mushrooms,201.4827443,81.43199732
1744,mushrooms,194.4405142,75.98266126
1745,mushrooms,157.0449892,62.88686371
1746,mushrooms,171.0512593,53.59619062
1747,mushrooms,182.0667829,75.603374
1748,mushrooms,179.4549089,64.49586544
1749,mushrooms,180.6086533,87.23413185
1750,mushrooms,167.8312294,53.32075194
1751,mushrooms,174.4917462,58.96408734
1752,mushrooms,183.4792154,64.30408548
1753,mushrooms,189.9911264,87.98228326
1754,mushrooms,160.4111626,85.66082394
1755,mushrooms,186.5143883,68.22031313
1756,mushrooms,206.8835121,106.0487789
1757,mushrooms,196.9937876,81.38020528
1758,mushrooms,213.6362862,87.27022474
1759,mushrooms,149.3179693,74.02401032
1760,mushrooms,151.0789684,44.43188783
1761,mushrooms,119.3122449,58.72764714
1762,mushrooms,140.5450679,33.37830044
1763,mushrooms,183.4636205,94.58645376
1764,mushrooms,189.2456756,107.9344842
1765,mushrooms,170.0362462,111.0718264
1766,mushrooms,157.4684998,44.90168554
1767,mushrooms,192.2236306,91.0809359
1768,mushrooms,180.571321,97.37447294
1769,mushrooms,192.0144507,80.08727174
1770,mushrooms,175.2161231,86.49456013
1771,mushrooms,165.6988019,59.30771233
1772,mushrooms,210.763409,84.0178266
1773,mushrooms,191.688699,47.33573216
1774,mushrooms,202.894312,108.2466923
1775,mushrooms,158.1513791,54.62764394
1776,mushrooms,145.9340012,82.90984238
1777,mushrooms,178.0509075,56.85252603
1778,mushrooms,182.4674189,72.31331765
1779,mushrooms,149.7683897,69.09147505
1780,mushrooms,165.2108416,62.07241503
1781,mushrooms,192.3963557,98.92965317
1782,mushrooms,118.2920467,52.85476252
1783,mushrooms,169.9180025,111.6479581
1784,mushrooms,192.9552278,91.22737617
1785,mushrooms,172.8527887,57.69315626
1786,mushrooms,177.7814781,57.22057484
1787,mushrooms,175.8831309,65.69527492
1788,mushrooms,203.9602968,91.52979056
1789,mushrooms,181.9345477,58.34459138
1790,mushrooms,163.0106294,76.29538573
1791,mushrooms,122.8099238,57.98113436
1792,mushrooms,192.2141565,81.34733805
1793,mushrooms,168.7863423,50.49217939
1794,mushrooms,199.8306562,72.20253561
1795,mushrooms,163.2870034,79.75305758
1796,mushrooms,191.9591843,90.0188318
1797,mushrooms,225.4267319,81.89892377
1798,mushrooms,217.7886193,108.813043
1799,mushrooms,158.6781664,61.47473468
1800,mushrooms,179.4865312,63.16000446
1801,mushrooms,176.6412975,53.70415836
1802,mushrooms,215.7269094,100.9197866
1803,mushrooms,182.4892225,68.32987369
1804,mushrooms,177.8200472,64.93002071
1805,mushrooms,161.5177877,20.75595372
1806,mushrooms,188.4792125,83.71071633
1807,mushrooms,152.8183383,74.29915428
1808,mushrooms,166.4622765,89.64816242
1809,mushrooms,142.0325634,86.30313083
1810,mushrooms,169.5615654,75.57662388
1811,mushrooms,179.5800629,59.34189595
1812,mushrooms,173.8502081,83.61578056
1813,mushrooms,164.7471957,87.14961882
1814,mushrooms,158.9085329,96.96577444
1815,mushrooms,171.6609023,87.55738144
1816,mushrooms,166.6768611,94.72923257
1817,mushrooms,155.7137625,67.19664058
1818,mushrooms,187.5321392,61.80274542
1819,mushrooms,196.3272196,76.97908174
1820,mushrooms,162.2113331,99.74955352
1821,mushrooms,192.5623183,103.1117735
1822,mushrooms,148.0612929,40.05347165
1823,mushrooms,134.0819157,27.59798908
1824,mushrooms,181.9186302,63.76343727
1825,mushrooms,173.3391434,76.56419282
1826,mushrooms,194.4406997,86.83494487
1827,mushrooms,175.9821136,58.38206777
1828,mushrooms,147.5490598,74.84096937
1829,mushrooms,160.1278614,63.03396802
1830,mushrooms,169.0555416,84.36881924
1831,mushrooms,154.3469104,50.71736557
1832,mushrooms,140.8833319,49.79259307
1833,mushrooms,172.566153,92.47741806
1834,mushrooms,161.7020358,76.65438281
1835,mushrooms,146.3806347,68.7520172
1836,mushrooms,193.4889768,56.53098253
1837,mushrooms,170.8196729,74.98518115
1838,mushrooms,196.2882921,89.4764801
1839,mushrooms,195.5707189,80.29539822
1840,mushrooms,222.5514299,104.637593
1841,mushrooms,174.7057227,106.29372
1842,mushrooms,181.0364772,88.309378
1843,mushrooms,156.1118407,56.60640866
1844,mushrooms,187.625085,103.3604495
1845,mushrooms,180.2122826,69.35170685
1846,mushrooms,181.165102,82.95892297
1847,mushrooms,170.7966012,98.72590456
1848,mushrooms,174.5242579,68.55661325
1849,mushrooms,153.0066223,41.74852387
1850,mushrooms,199.8626207,85.80819403
1851,mushrooms,170.0263307,51.33813164
1852,mushrooms,185.4050436,88.65087495
1853,mushrooms,192.8317002,96.29748623
1854,mushrooms,152.6522465,72.418912
1855,mushrooms,184.6575976,117.0124457
1856,mushrooms,181.5140403,106.9510357
1857,mushrooms,165.3811957,43.69294627
1858,mushrooms,161.6021225,101.3359837
1859,mushrooms,144.5622044,52.21579408
1860,mushrooms,127.8119968,28.3009952
1861,mushrooms,157.0687786,94.84246581
1862,mushrooms,157.4315632,68.4467904
1863,mushrooms,159.5681887,94.6059588
1864,mushrooms,185.2202757,82.95288166
1865,mushrooms,193.2006582,76.79053863
1866,mushrooms,169.5362817,33.80017183
1867,mushrooms,152.7915665,77.61100484
1868,mushrooms,172.5606209,56.51221536
1869,mushrooms,151.7718294,71.97280897
1870,mushrooms,194.4603649,93.77390006
1871,mushrooms,191.1671384,97.60455019
1872,mushrooms,162.2720835,88.19157012
1873,mushrooms,168.2920216,60.46335736
1874,mushrooms,156.9309214,51.36363831
1875,mushrooms,149.2339604,49.19716622
1876,mushrooms,163.3152927,85.20760536
1877,mushrooms,198.3081281,85.87781537
1878,mushrooms,197.9316061,91.1620646
1879,mushrooms,186.3478172,99.61690039
1880,mushrooms,143.1972585,63.03590928
1881,mushrooms,161.2119082,78.50845107
1882,mushrooms,146.8927004,52.48522322
1883,mushrooms,181.3573022,94.79335507
1884,mushrooms,173.3988902,79.18790356
1885,mushrooms,167.6322218,57.14878238
1886,mushrooms,154.5539737,91.77060212
1887,mushrooms,210.0465764,69.76067097
1888,mushrooms,195.5000092,108.2267095
1889,mushrooms,216.8494132,116.7338129
1890,mushrooms,162.4887384,65.09621525
1891,mushrooms,168.193793,58.02133102
1892,mushrooms,176.6323576,71.67697662
1893,mushrooms,123.7858905,65.94551865
1894,mushrooms,170.2376106,69.36478557
1895,mushrooms,186.5505559,77.68977901
1896,mushrooms,159.6895058,45.88076362
1897,mushrooms,159.8735769,53.19873775
1898,mushrooms,188.1602146,84.6598702
1899,mushrooms,183.4648705,56.88448827
1900,mushrooms,149.7727044,75.37105861
1901,mushrooms,156.4127096,61.39602875
1902,mushrooms,166.068899,95.09384509
1903,mushrooms,190.7426413,106.9416761
1904,mushrooms,133.5597721,66.83443919
1905,mushrooms,182.0551115,56.10852462
1906,mushrooms,178.7589931,89.18527028
1907,mushrooms,182.8976429,75.04501941
1908,mushrooms,182.9160861,80.95477214
1909,mushrooms,210.3616073,93.67083282
1910,mushrooms,176.1100265,80.139013
1911,mushrooms,155.7523511,60.76272805
1912,mushrooms,148.5189636,13.2634255
1913,mushrooms,178.0324604,93.68112268
1914,mushrooms,176.8900476,79.65784428
1915,mushrooms,169.7909891,52.61757899
1916,mushrooms,185.8702949,63.70158942
1917,mushrooms,189.5737794,74.5077823
1918,mushrooms,192.5217013,60.26570592
1919,mushrooms,169.4621159,73.10661851
1920,mushrooms,204.4439782,128.0322995
1921,mushrooms,184.9189534,87.12376963
1922,mushrooms,168.2647921,79.38764866
1923,mushrooms,176.4814771,48.66925493
1924,mushrooms,204.0540831,70.7859217
1925,mushrooms,192.2444688,72.89294674
1926,mushrooms,200.1130838,109.7731975
1927,mushrooms,172.6992506,56.69572321
1928,mushrooms,158.8008736,72.02517257
1929,mushrooms,177.5703466,73.24704337
1930,mushrooms,171.1985661,79.16638295
1931,mushrooms,228.3891935,100.5889452
1932,mushrooms,155.7580101,41.25604498
1933,mushrooms,180.9137826,78.20012061
1934,mushrooms,187.1224334,81.45965653
1935,mushrooms,187.581572,52.27725308
1936,mushrooms,159.5179889,72.22503131
1937,mushrooms,160.298271,26.34349095
1938,mushrooms,170.5573807,63.6780483
1939,mushrooms,194.7853528,92.83495398
1940,mushrooms,181.2757993,67.31643456
1941,mushrooms,183.0949466,55.71068157
1942,mushrooms,174.5465348,67.33655386
1943,mushrooms,157.3570814,58.29229837
1944,mushrooms,183.0812935,64.67734803
1945,mushrooms,199.048591,69.98578253
1946,mushrooms,157.9757025,38.52285703
1947,mushrooms,128.2038765,25.97626021
1948,mushrooms,183.4650451,73.8223923
1949,mushrooms,146.7396729,78.00266183
1950,mushrooms,164.3422916,42.16722145
1951,mushrooms,154.8638103,65.39677959
1952,mushrooms,185.1426392,75.88973171
1953,mushrooms,161.7029218,65.74756175
1954,mushrooms,157.0429726,47.6766376
1955,mushrooms,113.791021,38.78155525
1956,mushrooms,179.9759468,47.49033978
1957,mushrooms,172.1159805,75.63826535
1958,mushrooms,191.7722714,89.75986462
1959,mushrooms,166.442812,87.75109145
1960,mushrooms,163.3129366,61.161763
1961,mushrooms,158.6645415,70.75034136
1962,mushrooms,188.2022533,93.75128328
1963,mushrooms,179.3233986,66.70705267
1964,mushrooms,195.0539359,90.46139503
1965,mushrooms,168.1258945,66.90533751
1966,mushrooms,164.5472901,87.35143493
1967,mushrooms,150.5153188,59.08747794
1968,mushrooms,169.6448469,76.120279
1969,mushrooms,138.6133351,88.46920625
1970,mushrooms,160.6445104,70.91108512
1971,mushrooms,187.4333899,92.41006817
1972,mushrooms,197.9411616,104.4043491
1973,mushrooms,163.7568861,94.70509816
1974,mushrooms,127.1524112,52.97598743
1975,mushrooms,158.0582203,67.28117724
1976,mushrooms,169.5471849,59.16671898
1977,mushrooms,160.1826777,69.41436809
1978,mushrooms,149.8809428,56.72595365
1979,mushrooms,157.349787,25.98861703
1980,mushrooms,168.4155108,40.8106859
1981,mushrooms,164.3040625,32.61536903
1982,mushrooms,145.0368066,76.47902224
1983,mushrooms,144.2195619,60.89294545
1984,mushrooms,170.9268023,27.77309994
1985,mushrooms,200.4044531,105.263965
1986,mushrooms,187.8781356,87.19485565
1987,mushrooms,180.8757425,75.32180482
1988,mushrooms,180.5154513,65.88189088
1989,mushrooms,148.0694281,28.80761792
1990,mushrooms,160.9861505,79.55062876
1991,mushrooms,159.3370219,51.225481
1992,mushrooms,180.5370889,77.35767241
1993,mushrooms,166.7585239,79.2389043
1994,mushrooms,173.8616976,84.2365888
1995,mushrooms,180.3870714,72.34467195
1996,mushrooms,145.8152485,40.54523561
1997,mushrooms,166.983855,73.30174489
1998,mushrooms,176.6867312,54.54804321
1999,mushrooms,173.0584908,79.27892111
2000,mushrooms,184.2608363,86.2078125
2001,mushrooms,176.417373,81.06106842
2002,mushrooms,198.9141077,90.07094303
2003,mushrooms,187.8217778,53.67663541
2004,mushrooms,203.3923895,61.4812401
2005,mushrooms,162.4326735,40.44823377
2006,mushrooms,144.1619334,56.11930545
2007,mushrooms,197.1684232,90.95705554
2008,mushrooms,203.7805228,85.62268902
2009,mushrooms,189.3103332,72.56989097
2010,mushrooms,171.5505527,82.60495667
2011,mushrooms,184.2651178,52.81998569
2012,mushrooms,154.3608623,71.8427125
2013,mushrooms,189.845579,96.06125326
2014,mushrooms,176.5605025,60.20988762
2015,mushrooms,187.0187165,83.44906202
2016,mushrooms,178.9446869,95.20835902
2017,mushrooms,154.4185534,83.17070269
2018,mushrooms,161.1777304,91.43281785
2019,mushrooms,158.7983939,68.51366848
2020,mushrooms,191.2784621,84.84342362
2021,mushrooms,169.5841926,79.15508213
2022,mushrooms,179.7763635,74.36355208
2023,mushrooms,163.30702,46.58892145
2024,mushrooms,168.7821305,85.75433907
2025,mushrooms,183.9953819,95.73800171
2026,mushrooms,151.9798526,79.4392987
2027,mushrooms,152.4963284,87.46268441
2028,mushrooms,148.6334861,80.57380076
2029,mushrooms,165.5537635,82.01606033
2030,mushrooms,190.2044256,87.27250376
2031,mushrooms,202.4874188,96.56573922
2032,mushrooms,157.4883989,52.74280318
2033,mushrooms,163.2696048,50.70937619
2034,mushrooms,176.7828918,69.37877413
2035,mushrooms,213.8899634,119.3408245
2036,mushrooms,173.4681017,81.09280045
2037,mushrooms,168.5720149,47.21829411
2038,mushrooms,174.6372663,97.29261685
2039,mushrooms,159.2177338,86.08403672
2040,mushrooms,182.5146869,109.2482163
2041,mushrooms,174.3050987,51.69912286
2042,mushrooms,202.0713214,90.192358
2043,mushrooms,187.7520242,78.22956004
2044,mushrooms,155.2977843,50.18563395
2045,mushrooms,182.8690474,71.22438503
2046,mushrooms,152.7146538,45.97855859
2047,mushrooms,175.1315585,57.12873879
2048,mushrooms,156.2022499,48.85594201
2049,mushrooms,178.2779904,71.72130311
2050,mushrooms,160.6463691,66.74605957
2051,mushrooms,160.2773222,74.1459568
2052,mushrooms,174.4119371,92.61242157
2053,mushrooms,151.3048506,40.28771134
2054,mushrooms,157.9360504,61.64136312
2055,mushrooms,172.240805,116.5727557
2056,mushrooms,156.2287789,50.76750043
2057,mushrooms,177.8353126,91.41930246
2058,mushrooms,227.7851184,106.4586432
2059,mushrooms,170.6839727,91.49209614
2060,mushrooms,187.4872201,95.88058421
2061,mushrooms,188.9131326,69.68667644
2062,mushrooms,177.9579739,96.85131826
2063,mushrooms,210.9634163,126.4617502
2064,mushrooms,177.201009,93.55069652
2065,mushrooms,177.6093858,25.57201781
2066,mushrooms,204.3881494,102.5623929
2067,mushrooms,136.6311414,71.38902086
2068,mushrooms,147.8206176,49.14087999
2069,mushrooms,196.8540839,81.22488464
2070,mushrooms,133.6680404,37.56943148
2071,mushrooms,212.5351996,62.1197354
2072,mushrooms,180.4486818,58.45677386
2073,mushrooms,182.4594463,79.81504133
2074,mushrooms,145.2492056,65.81866099
2075,mushrooms,195.9697259,96.76769218
2076,mushrooms,178.2533669,89.91629248
2077,mushrooms,209.5726622,84.91199395
2078,mushrooms,148.1114878,80.39561464
2079,mushrooms,155.1907598,80.8170371
2080,mushrooms,172.3323348,84.49049567
2081,mushrooms,190.6069902,85.05657645
2082,mushrooms,185.9803249,100.5293454
2083,mushrooms,177.5300895,65.70247385
2084,mushrooms,206.7751795,85.44157442
2085,mushrooms,153.5174919,15.42750697
2086,mushrooms,193.3333279,94.20006813
2087,mushrooms,193.2152064,47.20558161
2088,mushrooms,185.756204,83.76224565
2089,mushrooms,176.0325568,84.30766233
2090,mushrooms,170.145276,85.87840646
2091,mushrooms,157.0248538,79.20170809
2092,mushrooms,185.1433965,95.21665153
2093,mushrooms,198.8058497,79.09504757
2094,mushrooms,153.4796073,73.77041704
2095,mushrooms,137.2313087,44.63458131
2096,mushrooms,175.3275374,40.56133442
2097,mushrooms,167.2758172,66.57450299
2098,mushrooms,184.4400032,49.73793436
2099,mushrooms,181.0336399,60.53526745
2100,mushrooms,214.5605375,96.8264963
2101,mushrooms,168.4704254,58.71150342
2102,mushrooms,176.8916708,94.11750068
2103,mushrooms,169.5985413,69.41911773
2104,mushrooms,154.0339002,40.02989995
2105,mushrooms,181.8532527,69.07673242
2106,mushrooms,168.2241665,58.723833
2107,mushrooms,186.1876811,88.10244759
2108,mushrooms,144.7531131,59.86876047
2109,mushrooms,151.536324,47.59218917
2110,mushrooms,162.9545063,58.7085604
2111,mushrooms,156.0838377,68.98426526
2112,mushrooms,175.636425,59.44617359
2113,mushrooms,168.8618585,67.01743929
2114,mushrooms,166.4669744,65.34328982
2115,mushrooms,183.41353,67.92948143
2116,mushrooms,189.613332,75.11074
2117,mushrooms,182.4390712,75.67808534
2118,mushrooms,171.4602372,55.70297116
2119,mushrooms,182.3566964,79.57733065
2120,mushrooms,219.4223764,88.62331939
2121,mushrooms,158.2186608,68.11116269
2122,mushrooms,173.7636066,65.36122241
2123,mushrooms,181.0020114,95.17455482
2124,mushrooms,175.6889459,83.7372978
2125,mushrooms,170.9837691,62.22294936
2126,mushrooms,147.0150372,45.16672988
2127,mushrooms,150.3909792,65.91033199
2128,mushrooms,180.1961986,93.30982537
2129,mushrooms,125.8229709,42.78702246
2130,mushrooms,148.3486088,58.93390243
2131,mushrooms,178.9242804,45.14367066
2132,mushrooms,166.727772,70.46565238
2133,mushrooms,194.2460023,64.80846941
2134,mushrooms,164.072971,67.42381016
2135,mushrooms,167.3274303,56.36839165
2136,mushrooms,177.6000267,75.39096777
2137,mushrooms,174.9276788,53.03639482
2138,mushrooms,191.636556,86.08209228
2139,mushrooms,141.7397367,75.6726198
2140,mushrooms,162.5875083,98.90868788
2141,mushrooms,226.6773784,72.02479834
2142,mushrooms,195.2818896,61.26179148
2143,mushrooms,180.2012817,52.9611925
2144,mushrooms,172.9755166,49.59586155
2145,mushrooms,180.2290504,118.4819505
2146,mushrooms,165.9457538,86.57882109
2147,mushrooms,177.2461684,75.01682813
2148,mushrooms,175.9763583,94.36922927
2149,mushrooms,175.0964771,117.5804492
2150,mushrooms,194.7331127,103.6817452
2151,mushrooms,157.1423756,93.40533842
2152,mushrooms,203.4738723,77.62864453
2153,mushrooms,197.1605174,73.60050085
2154,mushrooms,152.3767967,76.1600137
2155,mushrooms,177.3550864,93.84768228
2156,mushrooms,162.3903459,80.8700974
2157,mushrooms,152.1246242,65.05322609
2158,mushrooms,174.2909539,65.7693922
2159,mushrooms,166.0553306,85.43752846
2160,mushrooms,171.7972544,107.068289
2161,mushrooms,179.3232799,102.0258587
2162,mushrooms,200.7538305,70.97729625
2163,mushrooms,164.52924,75.26724518
2164,mushrooms,208.6191848,103.656514
2165,mushrooms,166.2357152,69.44787189
2166,mushrooms,197.5137026,90.68263443
2167,mushrooms,180.8962251,56.44913348
2168,mushrooms,148.894531,59.44865392
2169,mushrooms,155.0334875,83.70255074
2170,mushrooms,167.3383197,99.37057271
2171,mushrooms,165.2217255,75.94736958
2172,mushrooms,210.4466092,91.18148006
2173,mushrooms,189.0639788,76.08613106
2174,mushrooms,184.0705155,71.35922076
2175,mushrooms,219.2114229,123.6152725
2176,mushrooms,143.9843668,44.7118838
2177,mushrooms,146.8557906,105.8851517
2178,mushrooms,157.3714743,55.35005456
2179,mushrooms,173.8515203,76.98753583
2180,mushrooms,167.2535643,64.80310943
2181,mushrooms,144.4045268,37.45216403
2182,mushrooms,167.7484443,84.95006698
2183,mushrooms,172.8073751,63.46606988
2184,mushrooms,164.5720711,66.46459323
2185,mushrooms,169.7023249,65.45525393
2186,mushrooms,183.9592986,29.77652245
2187,mushrooms,174.0389239,86.55497165
2188,mushrooms,179.1131864,81.58890543
2189,mushrooms,202.1553248,82.02395556
2190,mushrooms,170.5203385,96.92630005
2191,mushrooms,191.6524359,65.53764756
2192,mushrooms,198.4248071,61.58876777
2193,mushrooms,170.4159857,58.47499999
2194,mushrooms,178.0334341,55.56610195
2195,mushrooms,188.5366796,101.3314321
2196,mushrooms,181.7138809,82.43025948
2197,mushrooms,172.6508313,66.28217421
2198,mushrooms,168.1211184,69.57660229
2199,mushrooms,179.5911918,61.24029451
2200,mushrooms,184.3317517,86.42152631
2201,mushrooms,142.4356981,51.38480667
2202,mushrooms,166.7115894,66.8751939
2203,mushrooms,185.7614657,84.16867731
2204,mushrooms,160.0564666,41.88756662
2205,mushrooms,175.2382468,92.88216504
2206,mushrooms,154.7171055,30.3351077
2207,mushrooms,157.376427,102.0794169
2208,mushrooms,181.7883904,111.2778682
2209,mushrooms,162.5883009,74.4803692
2210,mushrooms,162.0505277,39.00023228
2211,mushrooms,186.1824679,92.55012963
2212,mushrooms,206.0239023,70.12055955
2213,mushrooms,171.4372059,67.13615626
2214,mushrooms,202.3619522,112.9672796
2215,mushrooms,174.3086822,90.33120282
2216,mushrooms,184.8771424,84.09608216
2217,mushrooms,164.2653328,61.70558229
2218,mushrooms,206.3994438,106.49266
2219,mushrooms,214.3855241,78.48160648
2220,mushrooms,182.2585319,74.23834622
2221,mushrooms,177.3699296,111.0913192
2222,mushrooms,180.6906036,47.43544209
2223,mushrooms,167.3591326,99.24855468
2224,mushrooms,181.1018275,90.19020045
2225,mushrooms,150.6752511,47.9998363
2226,mushrooms,195.8104852,134.5387955
2227,mushrooms,130.9731973,37.44056588
2228,mushrooms,156.204723,94.83683493
2229,mushrooms,187.7163434,86.32858112
2230,mushrooms,190.6874545,98.71719205
2231,mushrooms,198.4128205,84.10252782
2232,mushrooms,168.398397,52.26213321
2233,mushrooms,170.8995013,34.30054901
2234,mushrooms,192.0383508,77.85417384
2235,mushrooms,148.645958,66.64789092
2236,mushrooms,178.6697757,57.63808973
2237,mushrooms,194.7139864,70.04537413
2238,mushrooms,153.4599914,48.87106541
2239,mushrooms,159.54596,65.17565125
2240,mushrooms,201.0108037,87.77759706
2241,mushrooms,150.0915887,76.94275239
2242,mushrooms,147.88226,57.8749005
2243,mushrooms,178.7444669,77.65237141
2244,mushrooms,193.6589596,70.22283234
2245,mushrooms,166.9223162,50.88536354
2246,mushrooms,142.7383252,56.70108426
2247,mushrooms,185.3072762,77.62068731
2248,mushrooms,158.3009518,81.85218334
2249,mushrooms,153.6142912,26.64169089
2250,mushrooms,176.5233573,82.73357091
2251,mushrooms,185.1304631,73.87359316
2252,mushrooms,175.9697521,103.380958
2253,mushrooms,191.2315517,96.81173759
2254,mushrooms,207.0974354,82.96294173
2255,mushrooms,173.4754828,49.42151473
2256,mushrooms,178.215046,82.17880122
2257,mushrooms,202.7893441,92.78212057
2258,mushrooms,165.8046292,65.88690002
2259,mushrooms,186.8968809,82.07446816
2260,mushrooms,201.0904816,109.3581528
2261,mushrooms,194.8260777,71.72325635
2262,mushrooms,168.2459441,134.4606122
2263,mushrooms,173.8474805,79.71613084
2264,mushrooms,164.8692066,56.6322741
2265,mushrooms,157.4699727,57.74429124
2266,mushrooms,161.5997833,74.06843801
2267,mushrooms,184.0190862,94.62603949
2268,mushrooms,178.9612596,45.29471956
2269,mushrooms,209.8051607,65.7566146
2270,mushrooms,162.2389538,62.77761016
2271,mushrooms,171.331426,87.75869147
2272,mushrooms,180.7858077,83.15284638
2273,mushrooms,155.6833218,78.14400099
2274,mushrooms,165.0587909,74.37431703
2275,mushrooms,206.7611458,109.566922
2276,mushrooms,198.4335584,126.3108875
2277,mushrooms,144.6623241,29.81742599
2278,mushrooms,177.0748984,62.11719554
2279,mushrooms,146.8891248,58.83481415
2280,mushrooms,146.579377,56.05732416
2281,mushrooms,192.1730287,48.67838185
2282,mushrooms,194.4279274,101.5672679
2283,mushrooms,210.3551414,80.74523557
2284,mushrooms,227.8893054,96.68027871
2285,mushrooms,132.8342039,72.077171
2286,mushrooms,167.2558343,90.38962101
2287,mushrooms,164.1709427,52.08229222
2288,mushrooms,165.8807209,98.70941051
2289,mushrooms,155.4168081,48.81598503
2290,mushrooms,161.4239495,83.02530542
2291,mushrooms,158.6228614,87.18573194
2292,mushrooms,169.633098,95.58024517
2293,mushrooms,166.8159332,91.78472289
2294,mushrooms,159.7523894,56.99395764
2295,mushrooms,228.1632827,109.6135308
2296,mushrooms,180.8903946,103.5954477
2297,mushrooms,195.3507575,90.93607443
2298,mushrooms,186.884022,72.39416241
